,combination,number_of_people,price_per_bag,total_price
580,011101001001000101011100111,60,13.063375213,849.96
581,101110110101111110011100010,60,13.979254983,931.97
582,000010011011111010110010010,60,12.160866541,792.65
583,010111100011100110100010010,60,13.008501206,848.75
584,000100101010011100001001100,60,12.281718276,786.37
585,110011100000011010100111011,60,13.310008708,884.08
586,011001110000000110111011110,60,12.958641655,859.51
587,010111110010110101011010100,60,14.157130019,924.17
588,010001001000111111010101101,60,13.959361671,920.41
589,100001001001111011100110000,60,12.177810986,790.98
590,001011101101111001000010110,60,12.949386503,860.67
591,011010010000100001110101110,60,12.10480303,789.62
592,111100010001101100011101100,60,13.562839795,878.65
593,101110101010110100010001011,60,13.359124396,871.9
594,001110101011110110001010101,60,12.567115799,831.67
595,010011010100101101001101000,60,13.080989262,850.22
596,111101001011011001100011100,60,14.254114561,915.45
597,110110111001101110011101100,60,14.060172797,932.44
598,001111111100010010111100110,60,13.894285351,911.41
599,010001011010011000011001110,60,13.33898625,852.41
600,001101100010000111000011001,60,12.650364842,824.65
601,110011101010011100111110111,60,13.857320666,922.37
602,011100011101011100101111011,60,14.176373579,939.13
603,100111111011111011000001011,60,14.804302031,969.42
604,010101111101000000001100100,60,12.342626656,791.02
605,110101100111110011011110000,60,14.594032135,968.38
606,001111000100011110000011001,60,13.714047732,894.46
607,100010000001101101111011101,60,12.419625265,825.3
608,001110110100101101100011011,60,13.577455957,906.04
609,111110011000110100110110100,60,13.058657044,848.67
610,100011000010010000000110011,60,11.136097488,714.01
611,001111110011011100100100110,60,13.626380645,876.87
612,001010000011111010001001111,60,12.471426817,817.6
613,111111110001101010100010011,60,13.82005847,905.05
614,110000010100001000010101110,60,11.998503151,783.51
615,011001000001010000001101011,60,12.132418375,778.31
616,101000011101011000110110001,60,11.906780442,776.76
617,000000100101110001000000011,60,10.70428598,702.46
618,001010100000000111011111011,60,11.697382816,796.8
619,001100010111000001001110000,60,11.285590612,725.52
620,111011000010011001110111011,60,14.179052479,931.36
621,111001010100111111111111100,60,15.235268989,1020.41
622,110110110010111001101011111,60,14.606592586,970.2
623,000010101100111001001111000,60,12.353597361,824.86
624,011100100110010001100001101,60,12.987279369,843.35
625,000001011100101011000011001,60,12.605668044,826.55
626,000011000110101100010000100,60,12.082350374,771.15
627,011100000000111011110101000,60,13.678848237,885.09
628,011111111100101011001101001,60,14.875248735,981.66
629,001100111110111110010110011,60,14.217549505,954.06
630,110000110011011110000111000,60,12.362489768,818.39
631,101000000100010110001001000,60,10.753509885,694.63
632,001000111110000111011101011,60,12.430795304,837.99
633,101100101000101011111101110,60,13.727850827,912.87
634,000010101111010111001010001,60,11.255556933,756.53
635,111000100110001110111010010,60,12.196630917,815.7
636,111111111010110000101111010,60,14.885407044,971.72
637,000010100010101010100111011,60,12.02019008,801.7
638,010011110000001100010011110,60,12.946495215,852.3
639,100011110101110010011111111,60,14.463805159,982.8
640,000100011011110100011010100,60,12.38203457,796.7
641,100000111000011011101110000,60,11.075033208,728.98
642,101011010001111011110110010,60,13.490112243,889.15
643,111000010100011011000011111,60,12.794385151,858.79
644,110110100001100000000011111,60,12.482121997,825.82
645,001111011100010111110111101,60,14.893897545,990.46
646,101011110001010000101100010,60,11.539204991,738.15
647,000001000001111101100111111,60,13.489555004,895.21
648,001001010110001011011000010,60,12.227176552,788.36
649,000100111110001000111001010,60,13.036736951,841.87
650,101010011001101111000001000,60,11.489743801,745.82
651,101100010110110011100010111,60,13.04590966,862.46
652,010100111011011011111011110,60,14.62894579,975.15
653,101100011100000111001000101,60,11.35490233,739.08
654,100101110010101110001000010,60,12.890171024,828.26
655,110111010100000000101010110,60,12.56806536,809.27
656,000000001110110000111000010,60,11.252921591,719.46
657,000001101010111001111101111,60,14.305213523,944.01
658,101010100100111100001010001,60,11.67488978,774.03
659,100111110001101111011110010,60,14.159764278,945.57
660,111110011000010000111110101,60,12.72909265,825.47
661,000110011000000110000100000,60,10.157493059,639.01
662,001011110000101001010001000,60,12.528135547,802.26
663,101100101001000101110110010,60,11.749255084,775.78
664,111011011101010111100001001,60,13.304447264,870.48
665,000001110000111001001100011,60,12.271489528,796.96
666,001110100000011110000001110,60,12.499723237,818.16
667,000100010001111111111111101,60,14.459643511,965.37
668,000001010110100101110001010,60,12.833476191,828.71
669,100101001101110111010101111,60,15.010820705,1002.43
670,110001010001111100110110001,60,13.330041115,865.72
671,001010101100001100011100000,60,10.910516288,711.67
672,001010011100011110111110011,60,12.606442479,845.63
673,010100001001111100000111111,60,13.686149914,906.73
674,110100101110110110110101011,60,14.604487371,975.59
675,110111111101111011000010111,60,15.033774253,1008.65
676,011110110011101101110000001,60,13.312580957,861.45
677,101111011101110000010110101,60,14.098902174,921.19
678,100111000011111111110000110,60,14.412031318,937.95
679,101000001000111110000110001,60,11.178132955,733.84
680,111101000100010101110111111,60,15.054525401,1002.11
681,000011000111111111001101001,60,13.920488866,920.2
682,101110010110111100100000000,60,12.632092946,799.77
683,000001000001101001111101011,60,13.031448678,847.63
684,100100011111100101100111000,60,12.889164355,843.85
685,000110111100101000101101100,60,13.030903617,848.6
686,000001011000001000010010010,60,10.970635877,693.58
687,010100110110111010000001011,60,13.993151448,919.03
688,111001100100011010100011010,60,13.349157878,882.41
689,010110010100110000001110111,60,12.850389037,848.67
690,000010101000111100001101011,60,12.110074634,800.9
691,000010011100100100001010000,60,10.07316844,649.77
692,111001000111011010100000011,60,12.793555785,825.5
693,100001100000000000100011100,60,10.808301587,690.65
694,100111011111010001010011111,60,14.759029699,972.92
695,010010101000001011110000101,60,11.153987488,730.85
696,011011000011010000100001000,60,11.907913324,741.42
697,101100011111111010001010111,60,13.668896728,905.46
698,101100000000110110010101101,60,12.966104105,847.25
699,011111100001001001001100000,60,12.464006462,795.11
700,110001101101010011101111111,60,13.918931933,946.89
701,100110100000110110001001010,60,12.337879357,808.24
702,011110011111001111100000101,60,12.966512624,845.95
703,010010011010011001011101100,60,12.683930695,821.52
704,101101011010001100110110100,60,13.227365378,844.58
705,001000111111001101000000000,60,10.67211351,687.36
706,011001110110101001011001100,60,14.025875626,915.23
707,011010110010111011100001000,60,12.713741211,825.42
708,010111010111100100101010100,60,13.412148693,864.67
709,001111100011101101110010000,60,13.64454416,883.29
710,110111011001001100011001000,60,13.625913538,865.44
711,011001001101011000111000010,60,12.785793249,818.76
712,111101001011011011111010000,60,14.165179375,913.78
713,110000100011111110011001010,60,13.244979848,877.97
714,000011000011100100111010011,60,12.049292749,781.61
715,100011010110011100001011110,60,13.367567811,877.38
716,110001001101001001111011111,60,13.831894896,920.89
717,010111100100001000000001101,60,13.234268006,852.76
718,000100110101100100000000011,60,11.365352156,737.78
719,101110001110010001010111000,60,13.083202679,854.86
720,110011100001001111111010101,60,12.929134525,864.41
721,010000000010010011001110110,60,10.908254474,720.74
722,010001101000000010111010001,60,11.374428781,738.16
723,011010100000010001010100000,60,10.639496658,684.37
724,110101110101001000101110001,60,13.370889037,870.38
725,100110000011010010000001111,60,12.156314963,786.42
726,111001111110101010010000011,60,13.487294487,884.5
727,010001011000010110010101011,60,12.882029155,839.99
728,010100000011100011011111111,60,13.72683959,919.53
729,000011001101100101001101011,60,12.576858014,831.4
730,010010110110011000111010000,60,12.214317811,795.35
731,010000110001001000010110010,60,10.973217437,718.36
732,001110001111000000010100001,60,11.518004182,733.59
733,100011011100001000111001000,60,12.438088258,789.84
734,110001011101000000000111101,60,12.271645712,802.31
735,111110101011110110000001001,60,13.342036433,872.1
736,001000010011001000000110000,60,9.950506578,626.28
737,000110010000100100011001110,60,12.23369036,788.26
738,110101101000100001101011100,60,13.338229831,867.17
739,011100100100011101001100101,60,12.826334108,845.88
740,010011000111100000011010101,60,12.558074495,818.73
741,100011111010101011100110101,60,12.777539075,845.43
742,001111001100110001101110101,60,13.594985508,889.21
743,000001101001000000101110110,60,10.821289472,704.58
744,111110011011111011100100110,60,13.834072233,904.05
745,100000101111011000110001010,60,12.462712441,813.11
746,000011011101011111011100010,60,13.166388367,870.35
747,111110000000000100011000101,60,11.346928996,723.05
748,001011010110101101110111101,60,14.403932264,955.1
749,110010011010001100101011010,60,11.822052543,767.66
750,111001110010011010110101111,60,14.454051817,951.67
751,000100011110100000001110110,60,11.845386577,771.2
752,000001011001011000010001001,60,12.293532967,775.05
753,111010110100000100001011011,60,11.722627525,785.06
754,100010111001100001101111001,60,11.619127855,771.72
755,000101111110000011110010100,60,13.035409725,850.62
756,101111011011000011100111111,60,13.933769393,918.32
757,110110011111001001000011010,60,13.187246871,863.32
758,011000000101101101100100010,60,11.523708959,754.34
759,100000101101001001101011100,60,11.530098178,766.15
760,101001001010101010010110111,60,12.80178655,843.22
761,110000011000111000111010110,60,12.26401006,799.34
762,111100101110001011000110010,60,12.658878605,843.86
763,110010010110101000010100010,60,11.970822596,774.91
764,100101100100001110110111111,60,14.637814963,984.43
765,001101100011110111001010011,60,13.567975137,897.56
766,111100001100110101110110100,60,13.373841568,883.48
767,111100010110101010000000001,60,12.380038629,790.66
768,000100010101001111101011010,60,12.808115468,849.07
769,101111101101111011110010101,60,15.060285616,1004.19
770,010000000100011100001011101,60,11.964795083,788.91
771,010101111001010011001000000,60,12.394089464,790.52
772,100101000011011011111010011,60,13.924476845,908.06
773,001110010101001010101011110,60,12.977807388,856.08
774,010100000011001000110010010,60,11.870727241,755.48
775,111010101010010001110101111,60,12.905489592,856.36
776,110001000100100001101110000,60,11.640694444,754.26
777,010000001101001000011001011,60,11.866232197,773.91
778,011011000011101101000110001,60,12.499817184,813.71
779,000110011010101110110101101,60,13.664927848,890.44
780,001011000011011010010011010,60,13.118501132,853.22
781,100010010001111101101111001,60,12.663416115,838.3
782,101010011111101010101100001,60,11.914350042,775.83
783,101110111001011011101010000,60,12.402359931,810.31
784,011001000111111000010010010,60,13.405231952,870.14
785,100011110010111111011000110,60,13.59307707,898.21
786,100101001111011010010110000,60,13.674130313,886.6
787,000110000011010100000110010,60,11.219588352,721.97
788,101110111011101111000001010,60,13.359267494,879.52
789,100000010111000000101011001,60,10.955893939,706.91
790,111101101000111000000001011,60,14.153276357,912.03
791,010011001111110111010111110,60,14.778982438,999.18
792,101110011111110000000101110,60,13.490692759,878.44
793,001101001111111101111100011,60,15.110433103,989.06
794,011010011111001100000010100,60,11.29926232,733.83
795,101110111011101101101110011,60,13.38934265,891.23
796,001101101100000101110110111,60,13.386597436,892.68
797,101111011110100111110101100,60,14.839494502,972.44
798,000101111001100100000110101,60,12.399359881,806.7
799,111001011001111100001101011,60,13.867447109,903.87
800,111101100000110101111011100,60,14.780141382,971.65
801,100011111110110111110001110,60,14.433819739,963.38
802,000011010110000110010100110,60,11.883721561,774.73
803,100101001001111010101110100,60,13.424543012,869.72
804,010101000101101011101010010,60,13.575240468,889.6
805,100101101001100110000011011,60,13.127188585,867.93
806,010001111010011011000110111,60,13.073691036,870.12
807,000001010111000100100011100,60,11.853763889,762.13
808,000111011111111110011111101,60,16.108163142,1072.94
809,110000010010010101100010110,60,10.997147993,714.3
810,100100110011010101111111111,60,14.049968403,942.31
811,111010100010001101010110101,60,11.923178296,795.69
812,010001101010011011001111011,60,13.638552147,910.79
813,001001100001010011111011011,60,13.074423666,870.53
814,011111110100010100011111100,60,14.819770351,979.86
815,011111000100001111110000010,60,13.566103023,880.77
816,110110111011011010100000101,60,12.835315919,828.95
817,011110100110100100011110010,60,13.095021168,871.15
818,010110001000100101110011011,60,13.018304326,857.42
819,110011000001010011011100000,60,11.902925109,767.45
820,001000101000000100001110011,60,9.807722552,647.44
821,100111101111011010011101001,60,15.056097665,990.34
